,Date,year,month,day,Site,Compound,Source,Location,Result,Units,MCL,Timing
74976,8/4/2021,2021,8,4,FMID-Egin Basin,Diazinon,Ground Water,Upper Valley ,0,ug/L,,Pre
74977,8/4/2021,2021,8,4,FMID-Egin Basin,Tebuthiuron,Ground Water,Upper Valley ,0,ug/L,,Pre
74978,8/4/2021,2021,8,4,FMID-Egin Basin,trans-Nonachlor-chlordane,Ground Water,Upper Valley ,0,ug/L,,Pre
74979,8/4/2021,2021,8,4,FMID-Egin Basin,"2,2',3,3'4,5',6,6'-Octachlorob",Ground Water,Upper Valley ,0,ug/L,,Pre
74980,8/4/2021,2021,8,4,FMID-Egin Basin,Tricyclazole (Beam),Ground Water,Upper Valley ,0,ug/L,,Pre
74981,8/4/2021,2021,8,4,FMID-Egin Basin,Triadimefon,Ground Water,Upper Valley ,0,ug/L,,Pre
74982,8/4/2021,2021,8,4,FMID-Egin Basin,"Nitrogen, Nitrate-Nitrite",Ground Water,Upper Valley ,1.6,mg/L,,Pre
74983,8/4/2021,2021,8,4,FMID-Egin Basin,Potassium,Ground Water,Upper Valley ,2.5,mg/L,,Pre
74984,8/4/2021,2021,8,4,FMID-Egin Basin,Sodium,Ground Water,Upper Valley ,12,mg/L,,Pre
74985,8/4/2021,2021,8,4,FMID-Egin Basin,Arsenic,Ground Water,Upper Valley ,0.0022,mg/L,0.01,Pre
74986,8/4/2021,2021,8,4,FMID-Egin Basin,Cadmium,Ground Water,Upper Valley ,0,mg/L,0.005,Pre
74987,8/4/2021,2021,8,4,FMID-Egin Basin,Calcium,Ground Water,Upper Valley ,29,mg/L,,Pre
74988,8/4/2021,2021,8,4,FMID-Egin Basin,Silica as SiO2,Ground Water,Upper Valley ,33,mg/L,,Pre
74989,8/4/2021,2021,8,4,FMID-Egin Basin,Total Phosphorus,Ground Water,Upper Valley ,0.037,mg/L,,Pre
74990,8/4/2021,2021,8,4,FMID-Egin Basin,Selenium,Ground Water,Upper Valley ,0,mg/L,0.05,Pre
74991,8/4/2021,2021,8,4,FMID-Egin Basin,"Alkalinity, Bicarbonate",Ground Water,Upper Valley ,116,mg/L,,Pre
74992,8/4/2021,2021,8,4,FMID-Egin Basin,Fluoride,Ground Water,Upper Valley ,0.876,mg/L,4,Pre
74993,8/4/2021,2021,8,4,FMID-Egin Basin,Magnesium,Ground Water,Upper Valley ,8,mg/L,,Pre
74994,8/4/2021,2021,8,4,FMID-Egin Basin,"4,4'-DDT",Ground Water,Upper Valley ,0,ug/L,,Pre
74995,8/4/2021,2021,8,4,FMID-Egin Basin,Benzo(a)pyrene,Ground Water,Upper Valley ,0,ug/L,0.2,Pre
74996,8/4/2021,2021,8,4,FMID-Egin Basin,Acifluorfen,Ground Water,Upper Valley ,0,ug/L,,Pre
74997,8/4/2021,2021,8,4,FMID-Egin Basin,"3,5-Dichlorobenzoic acid",Ground Water,Upper Valley ,0,ug/L,,Pre
74998,8/4/2021,2021,8,4,FMID-Egin Basin,Chlorobenzilate,Ground Water,Upper Valley ,0,ug/L,,Pre
74999,8/4/2021,2021,8,4,FMID-Egin Basin,alpha-Chlordane,Ground Water,Upper Valley ,0,ug/L,,Pre
75000,8/4/2021,2021,8,4,FMID-Egin Basin,gamma-Chlordane,Ground Water,Upper Valley ,0,ug/L,,Pre
75001,8/4/2021,2021,8,4,FMID-Egin Basin,Metolachlor,Ground Water,Upper Valley ,0,ug/L,,Pre
75002,8/4/2021,2021,8,4,FMID-Egin Basin,Hexazinone (Velpar),Ground Water,Upper Valley ,0,ug/L,,Pre
75003,8/4/2021,2021,8,4,FMID-Egin Basin,Permethrin,Ground Water,Upper Valley ,0,ug/L,,Pre
75004,8/4/2021,2021,8,4,FMID-Egin Basin,"2,2',3,3'4,4',6-Heptachlorobip",Ground Water,Upper Valley ,0,ug/L,,Pre
75005,8/4/2021,2021,8,4,FMID-Egin Basin,"Dibenz(a,h)anthracene",Ground Water,Upper Valley ,0,ug/L,,Pre
75006,8/4/2021,2021,8,4,FMID-Egin Basin,Benzo(a)anthracene,Ground Water,Upper Valley ,0,ug/L,,Pre
75007,8/4/2021,2021,8,4,FMID-Egin Basin,gamma-BHC (Linda,Ground Water,Upper Valley ,0,ug/L,,Pre
75008,8/4/2021,2021,8,4,FMID-Egin Basin,Terbacil,Ground Water,Upper Valley ,0,ug/L,,Pre
75009,8/4/2021,2021,8,4,FMID-Egin Basin,Fluridone,Ground Water,Upper Valley ,0,ug/L,,Pre
75010,8/4/2021,2021,8,4,FMID-Egin Basin,Dieldrin,Ground Water,Upper Valley ,0,ug/L,,Pre
75011,8/4/2021,2021,8,4,FMID-Egin Basin,"2,2'4,4'5,6'Hexachlorobiphenyl",Ground Water,Upper Valley ,0,ug/L,,Pre
75012,8/4/2021,2021,8,4,FMID-Egin Basin,Fenarimaol,Ground Water,Upper Valley ,0,ug/L,,Pre
75013,8/4/2021,2021,8,4,FMID-Egin Basin,"2,2',3'4,6-Pentachlorobiphenyl",Ground Water,Upper Valley ,0,ug/L,,Pre
75014,8/4/2021,2021,8,4,FMID-Egin Basin,"2,6-Dinitrotoluene",Ground Water,Upper Valley ,0,ug/L,,Pre
75015,8/4/2021,2021,8,4,FMID-Egin Basin,Dichlorovos,Ground Water,Upper Valley ,0,ug/L,,Pre
75016,8/4/2021,2021,8,4,FMID-Egin Basin,Endrin,Ground Water,Upper Valley ,0,ug/L,2,Pre
75017,8/4/2021,2021,8,4,FMID-Egin Basin,Methoxychlor,Ground Water,Upper Valley ,0,ug/L,40,Pre
75018,8/4/2021,2021,8,4,FMID-Egin Basin,"4,4'-DDD",Ground Water,Upper Valley ,0,ug/L,,Pre
75019,8/4/2021,2021,8,4,FMID-Egin Basin,"4,4'-DDE",Ground Water,Upper Valley ,0,ug/L,,Pre
75020,8/4/2021,2021,8,4,FMID-Egin Basin,Prometryn,Ground Water,Upper Valley ,0,ug/L,,Pre
75021,8/4/2021,2021,8,4,FMID-Egin Basin,Endrin aldehyde,Ground Water,Upper Valley ,0,ug/L,,Pre
75022,8/4/2021,2021,8,4,FMID-Egin Basin,Dalapon,Ground Water,Upper Valley ,0,ug/L,200,Pre
75023,8/4/2021,2021,8,4,FMID-Egin Basin,EPTC,Ground Water,Upper Valley ,0,ug/L,,Pre
75024,8/4/2021,2021,8,4,FMID-Egin Basin,Heptachlor,Ground Water,Upper Valley ,0,ug/L,0.4,Pre
75025,8/4/2021,2021,8,4,FMID-Egin Basin,Hexachlorocyclopentadiene,Ground Water,Upper Valley ,0,ug/L,50,Pre
75026,8/4/2021,2021,8,4,FMID-Egin Basin,Mevinphos,Ground Water,Upper Valley ,0,ug/L,,Pre
75027,8/4/2021,2021,8,4,FMID-Egin Basin,Isophorone,Ground Water,Upper Valley ,0,ug/L,,Pre
75028,8/4/2021,2021,8,4,FMID-Egin Basin,Ametryn,Ground Water,Upper Valley ,0,ug/L,,Pre
75029,8/4/2021,2021,8,4,FMID-Egin Basin,Diethylphthalate,Ground Water,Upper Valley ,0,ug/L,,Pre
75030,8/4/2021,2021,8,4,FMID-Egin Basin,Di-n-butylphthalate,Ground Water,Upper Valley ,0,ug/L,,Pre
75031,8/4/2021,2021,8,4,FMID-Egin Basin,Phenanthrene,Ground Water,Upper Valley ,0,ug/L,,Pre
75032,8/4/2021,2021,8,4,FMID-Egin Basin,Butylbenzylphthalate,Ground Water,Upper Valley ,0,ug/L,,Pre
75033,8/4/2021,2021,8,4,FMID-Egin Basin,Fluorene,Ground Water,Upper Valley ,0,ug/L,,Pre
75034,8/4/2021,2021,8,4,FMID-Egin Basin,Pentachlorophenol,Ground Water,Upper Valley ,0,ug/L,1,Pre
75035,8/4/2021,2021,8,4,FMID-Egin Basin,Pentachlorophenol,Ground Water,Upper Valley ,0,ug/L,1,Pre
75036,8/4/2021,2021,8,4,FMID-Egin Basin,Dinoseb,Ground Water,Upper Valley ,0,ug/L,7,Pre
75037,8/4/2021,2021,8,4,FMID-Egin Basin,Terbutryn,Ground Water,Upper Valley ,0,ug/L,,Pre
75038,8/4/2021,2021,8,4,FMID-Egin Basin,"2,4,5-TP (Silvex)",Ground Water,Upper Valley ,0,ug/L,50,Pre
75039,8/4/2021,2021,8,4,FMID-Egin Basin,"2,4,5-T",Ground Water,Upper Valley ,0,ug/L,,Pre
75040,8/4/2021,2021,8,4,FMID-Egin Basin,"2,4-D",Ground Water,Upper Valley ,0,ug/L,70,Pre
75041,8/4/2021,2021,8,4,FMID-Egin Basin,"2,4-DB",Ground Water,Upper Valley ,0,ug/L,,Pre
75042,8/4/2021,2021,8,4,FMID-Egin Basin,Methyl Paraoxon,Ground Water,Upper Valley ,0,ug/L,,Pre
75043,8/4/2021,2021,8,4,FMID-Egin Basin,Diphenamid,Ground Water,Upper Valley ,0,ug/L,,Pre
75044,8/4/2021,2021,8,4,FMID-Egin Basin,Endosulfan I,Ground Water,Upper Valley ,0,ug/L,,Pre
75045,8/4/2021,2021,8,4,FMID-Egin Basin,Tetrachlorvinphos,Ground Water,Upper Valley ,0,ug/L,,Pre
75046,8/4/2021,2021,8,4,FMID-Egin Basin,Alachlor,Ground Water,Upper Valley ,0,ug/L,2,Pre
75047,8/4/2021,2021,8,4,FMID-Egin Basin,MGK-264-Total,Ground Water,Upper Valley ,0,ug/L,,Pre
75048,8/4/2021,2021,8,4,FMID-Egin Basin,Chlorpropham,Ground Water,Upper Valley ,0,ug/L,,Pre
75049,8/4/2021,2021,8,4,FMID-Egin Basin,Simetryn,Ground Water,Upper Valley ,0,ug/L,,Pre
75050,8/4/2021,2021,8,4,FMID-Egin Basin,Heptachlor epoxi,Ground Water,Upper Valley ,0,ug/L,,Pre
75051,8/4/2021,2021,8,4,FMID-Egin Basin,Di(2-ethylhexyl)adipate,Ground Water,Upper Valley ,0,ug/L,40,Pre
75052,8/4/2021,2021,8,4,FMID-Egin Basin,Endosulfan Sulfate,Ground Water,Upper Valley ,0,ug/L,,Pre
75053,8/4/2021,2021,8,4,FMID-Egin Basin,Pebulate,Ground Water,Upper Valley ,0,ug/L,,Pre
75054,8/4/2021,2021,8,4,FMID-Egin Basin,Cycloate,Ground Water,Upper Valley ,0,ug/L,,Pre
75055,8/4/2021,2021,8,4,FMID-Egin Basin,bis(2-ethylhexyl)phthalate,Ground Water,Upper Valley ,0,ug/L,,Pre
75056,8/4/2021,2021,8,4,FMID-Egin Basin,Hexachlorobenzene,Ground Water,Upper Valley ,0,ug/L,1,Pre
75057,8/4/2021,2021,8,4,FMID-Egin Basin,Anthracene,Ground Water,Upper Valley ,0,ug/L,,Pre
75058,8/4/2021,2021,8,4,FMID-Egin Basin,Dichloroprop,Ground Water,Upper Valley ,0,ug/L,,Pre
75059,8/4/2021,2021,8,4,FMID-Egin Basin,"2,4-Dinitrotoluene",Ground Water,Upper Valley ,0,ug/L,,Pre
75060,8/4/2021,2021,8,4,FMID-Egin Basin,Malathion,Ground Water,Upper Valley ,0,ug/L,,Pre
75061,8/4/2021,2021,8,4,FMID-Egin Basin,Simazine (Princep),Ground Water,Upper Valley ,0,ug/L,4,Pre
75062,8/4/2021,2021,8,4,FMID-Egin Basin,Pyrene,Ground Water,Upper Valley ,0,ug/L,,Pre
75063,8/4/2021,2021,8,4,FMID-Egin Basin,Dimethyl-phthalate,Ground Water,Upper Valley ,0,ug/L,,Pre
75064,8/4/2021,2021,8,4,FMID-Egin Basin,Ethoprop,Ground Water,Upper Valley ,0,ug/L,,Pre
75065,8/4/2021,2021,8,4,FMID-Egin Basin,Chloramben,Ground Water,Upper Valley ,0,ug/L,,Pre
75066,8/4/2021,2021,8,4,FMID-Egin Basin,Propazine,Ground Water,Upper Valley ,0,ug/L,,Pre
75067,8/4/2021,2021,8,4,FMID-Egin Basin,Napropamide(Devrinol),Ground Water,Upper Valley ,0,ug/L,,Pre
75068,8/4/2021,2021,8,4,FMID-Egin Basin,Trifluralin (Treflan),Ground Water,Upper Valley ,0,ug/L,,Pre
75069,8/4/2021,2021,8,4,FMID-Egin Basin,"2,4,5-Trichlorobiphenyl",Ground Water,Upper Valley ,0,ug/L,,Pre
75070,8/4/2021,2021,8,4,FMID-Egin Basin,Atraton,Ground Water,Upper Valley ,0,ug/L,,Pre
75071,8/4/2021,2021,8,4,FMID-Egin Basin,Prometon,Ground Water,Upper Valley ,0,ug/L,,Pre
75072,8/4/2021,2021,8,4,FMID-Egin Basin,"2,3-Dichlorobiphenyl",Ground Water,Upper Valley ,0,ug/L,,Pre
75073,8/4/2021,2021,8,4,FMID-Egin Basin,DCPA,Ground Water,Upper Valley ,0,ug/L,,Pre
75074,8/4/2021,2021,8,4,FMID-Egin Basin,DCPA,Ground Water,Upper Valley ,0,ug/L,,Pre
75075,8/4/2021,2021,8,4,FMID-Egin Basin,Chlorothalonil,Ground Water,Upper Valley ,0,ug/L,,Pre
75076,8/4/2021,2021,8,4,FMID-Egin Basin,"Benzo(g,h,i)perylene",Ground Water,Upper Valley ,0,ug/L,,Pre
75077,8/4/2021,2021,8,4,FMID-Egin Basin,Atrazine,Ground Water,Upper Valley ,0,ug/L,3,Pre
75078,8/4/2021,2021,8,4,FMID-Egin Basin,Dicamba,Ground Water,Upper Valley ,0,ug/L,,Pre
75079,8/4/2021,2021,8,4,FMID-Egin Basin,Picloram,Ground Water,Upper Valley ,0,ug/L,500,Pre
75080,8/4/2021,2021,8,4,FMID-Egin Basin,Propachlor,Ground Water,Upper Valley ,0,ug/L,,Pre
75081,8/4/2021,2021,8,4,FMID-Egin Basin,Vernolate,Ground Water,Upper Valley ,0,ug/L,,Pre
75082,8/4/2021,2021,8,4,FMID-Egin Basin,"Indeno(1,2,3-cd)pyrene",Ground Water,Upper Valley ,0,ug/L,,Pre
75083,8/4/2021,2021,8,4,FMID-Egin Basin,Butylate,Ground Water,Upper Valley ,0,ug/L,,Pre
75084,8/4/2021,2021,8,4,FMID-Egin Basin,Benzo(b)fluoranthene,Ground Water,Upper Valley ,0,ug/L,,Pre
75085,8/4/2021,2021,8,4,FMID-Egin Basin,2-Chlorobiphenyl,Ground Water,Upper Valley ,0,ug/L,,Pre
75086,8/4/2021,2021,8,4,FMID-Egin Basin,Benzo(k)fluoranthene,Ground Water,Upper Valley ,0,ug/L,,Pre
75087,8/4/2021,2021,8,4,FMID-Egin Basin,Acenaphthylene,Ground Water,Upper Valley ,0,ug/L,,Pre
75088,8/4/2021,2021,8,4,FMID-Egin Basin,Metribuzin,Ground Water,Upper Valley ,0,ug/L,,Pre
75089,8/4/2021,2021,8,4,FMID-Egin Basin,Cyanazine,Ground Water,Upper Valley ,0,ug/L,,Pre
75090,8/4/2021,2021,8,4,FMID-Egin Basin,Chrysene,Ground Water,Upper Valley ,0,ug/L,,Pre
75091,8/4/2021,2021,8,4,FMID-Egin Basin,Molinate,Ground Water,Upper Valley ,0,ug/L,,Pre
75092,8/4/2021,2021,8,4,FMID-Egin Basin,Butachlor,Ground Water,Upper Valley ,0,ug/L,,Pre
75093,8/4/2021,2021,8,4,FMID-Egin Basin,Pronamide,Ground Water,Upper Valley ,0,ug/L,,Pre
75094,8/4/2021,2021,8,4,FMID-Egin Basin,"2,2'4,4'-Tetrachlorobiphenyl",Ground Water,Upper Valley ,0,ug/L,,Pre
75095,8/4/2021,2021,8,4,FMID-Egin Basin,Bentazon,Ground Water,Upper Valley ,0,ug/L,,Pre
75096,8/4/2021,2021,8,4,FMID-Egin Basin,Etridiazole,Ground Water,Upper Valley ,0,ug/L,,Pre
75097,8/4/2021,2021,8,4,FMID-Egin Basin,Chloroneb,Ground Water,Upper Valley ,0,ug/L,,Pre
75098,8/4/2021,2021,8,4,FMID-Egin Basin,Norflurazon,Ground Water,Upper Valley ,0,ug/L,,Pre
75099,8/4/2021,2021,8,4,FMID-Egin Basin,Chloropyrifos (Dursban),Ground Water,Upper Valley ,0,ug/L,,Pre
75100,8/4/2021,2021,8,4,FMID-Egin Basin,Aldrin,Ground Water,Upper Valley ,0,ug/L,,Pre
75101,8/4/2021,2021,8,4,FMID-Egin Basin,Bromacil,Ground Water,Upper Valley ,0,ug/L,,Pre
75102,8/4/2021,2021,8,4,FMID-Egin Basin,alpha-BHC,Ground Water,Upper Valley ,0,ug/L,,Pre
75103,8/4/2021,2021,8,4,FMID-Egin Basin,beta-BHC,Ground Water,Upper Valley ,0,ug/L,,Pre
75104,8/4/2021,2021,8,4,FMID-Egin Basin,delta-BHC,Ground Water,Upper Valley ,0,ug/L,,Pre
75105,8/4/2021,2021,8,4,FMID-Egin Basin,Endosulfan II,Ground Water,Upper Valley ,0,ug/L,,Pre
75106,8/4/2021,2021,8,4,FMID-Egin Basin,Diazinon,Ground Water,Upper Valley ,0,ug/L,,Pre
75107,8/4/2021,2021,8,4,FMID-Egin Basin,Tebuthiuron,Ground Water,Upper Valley ,0,ug/L,,Pre
75108,8/4/2021,2021,8,4,FMID-Egin Basin,trans-Nonachlor-chlordane,Ground Water,Upper Valley ,0,ug/L,,Pre
75109,8/4/2021,2021,8,4,FMID-Egin Basin,"2,2',3,3'4,5',6,6'-Octachlorob",Ground Water,Upper Valley ,0,ug/L,,Pre
75110,8/4/2021,2021,8,4,FMID-Egin Basin,Tricyclazole (Beam),Ground Water,Upper Valley ,0,ug/L,,Pre
75111,8/4/2021,2021,8,4,FMID-Egin Basin,Triadimefon,Ground Water,Upper Valley ,0,ug/L,,Pre
75112,8/4/2021,2021,8,4,FMID-Egin Basin,Potassium,Ground Water,Upper Valley ,2.5,mg/L,,Pre
75113,8/4/2021,2021,8,4,FMID-Egin Basin,Silica as SiO2,Ground Water,Upper Valley ,33,mg/L,,Pre
75114,8/4/2021,2021,8,4,FMID-Egin Basin,Cadmium,Ground Water,Upper Valley ,0,mg/L,0.005,Pre
75115,8/4/2021,2021,8,4,FMID-Egin Basin,"Alkalinity, Bicarbonate",Ground Water,Upper Valley ,116,mg/L,,Pre
75116,8/4/2021,2021,8,4,FMID-Egin Basin,Sulfate,Ground Water,Upper Valley ,8.17,mg/L,,Pre
75117,8/4/2021,2021,8,4,FMID-Egin Basin,Total Phosphorus,Ground Water,Upper Valley ,0.04,mg/L,,Pre
75118,8/4/2021,2021,8,4,FMID-Egin Basin,Selenium,Ground Water,Upper Valley ,0,mg/L,0.05,Pre
75119,8/4/2021,2021,8,4,FMID-Egin Basin,Calcium,Ground Water,Upper Valley ,29,mg/L,,Pre
75120,8/4/2021,2021,8,4,FMID-Egin Basin,Chloride,Ground Water,Upper Valley ,5.21,mg/L,,Pre
75121,8/4/2021,2021,8,4,FMID-Egin Basin,"Nitrogen, Nitrate-Nitrite",Ground Water,Upper Valley ,1.7,mg/L,,Pre
75122,8/4/2021,2021,8,4,FMID-Egin Basin,Sodium,Ground Water,Upper Valley ,11,mg/L,,Pre
75123,8/4/2021,2021,8,4,FMID-Egin Basin,Fluoride,Ground Water,Upper Valley ,0.924,mg/L,4,Pre
75124,8/4/2021,2021,8,4,FMID-Egin Basin,Magnesium,Ground Water,Upper Valley ,7.8,mg/L,,Pre
75125,8/4/2021,2021,8,4,FMID-Egin Basin,Arsenic,Ground Water,Upper Valley ,0.0022,mg/L,0.01,Pre
75126,8/4/2021,2021,8,4,FMID-Egin Basin,Chlorpropham,Ground Water,Upper Valley ,0,ug/L,,Pre
75127,8/4/2021,2021,8,4,FMID-Egin Basin,Simetryn,Ground Water,Upper Valley ,0,ug/L,,Pre
75128,8/4/2021,2021,8,4,FMID-Egin Basin,Heptachlor epoxi,Ground Water,Upper Valley ,0,ug/L,,Pre
75129,8/4/2021,2021,8,4,FMID-Egin Basin,Di(2-ethylhexyl)adipate,Ground Water,Upper Valley ,0,ug/L,40,Pre
75130,8/4/2021,2021,8,4,FMID-Egin Basin,Endosulfan Sulfate,Ground Water,Upper Valley ,0,ug/L,,Pre
75131,8/4/2021,2021,8,4,FMID-Egin Basin,Pebulate,Ground Water,Upper Valley ,0,ug/L,,Pre
75132,8/4/2021,2021,8,4,FMID-Egin Basin,Cycloate,Ground Water,Upper Valley ,0,ug/L,,Pre
75133,8/4/2021,2021,8,4,FMID-Egin Basin,bis(2-ethylhexyl)phthalate,Ground Water,Upper Valley ,0,ug/L,,Pre
75134,8/4/2021,2021,8,4,FMID-Egin Basin,Hexachlorobenzene,Ground Water,Upper Valley ,0,ug/L,1,Pre
75135,8/4/2021,2021,8,4,FMID-Egin Basin,Anthracene,Ground Water,Upper Valley ,0,ug/L,,Pre
75136,8/4/2021,2021,8,4,FMID-Egin Basin,Dichloroprop,Ground Water,Upper Valley ,0,ug/L,,Pre
75137,8/4/2021,2021,8,4,FMID-Egin Basin,"2,4-Dinitrotoluene",Ground Water,Upper Valley ,0,ug/L,,Pre
75138,8/4/2021,2021,8,4,FMID-Egin Basin,Malathion,Ground Water,Upper Valley ,0,ug/L,,Pre
75139,8/4/2021,2021,8,4,FMID-Egin Basin,Simazine (Princep),Ground Water,Upper Valley ,0,ug/L,4,Pre
75140,8/4/2021,2021,8,4,FMID-Egin Basin,Pyrene,Ground Water,Upper Valley ,0,ug/L,,Pre
75141,8/4/2021,2021,8,4,FMID-Egin Basin,Dimethyl-phthalate,Ground Water,Upper Valley ,0,ug/L,,Pre
75142,8/4/2021,2021,8,4,FMID-Egin Basin,Ethoprop,Ground Water,Upper Valley ,0,ug/L,,Pre
75143,8/4/2021,2021,8,4,FMID-Egin Basin,Chloramben,Ground Water,Upper Valley ,0,ug/L,,Pre
75144,8/4/2021,2021,8,4,FMID-Egin Basin,Propazine,Ground Water,Upper Valley ,0,ug/L,,Pre
75145,8/4/2021,2021,8,4,FMID-Egin Basin,Napropamide(Devrinol),Ground Water,Upper Valley ,0,ug/L,,Pre
75146,8/4/2021,2021,8,4,FMID-Egin Basin,Trifluralin (Treflan),Ground Water,Upper Valley ,0,ug/L,,Pre
75147,8/4/2021,2021,8,4,FMID-Egin Basin,"2,4,5-Trichlorobiphenyl",Ground Water,Upper Valley ,0,ug/L,,Pre
75148,8/4/2021,2021,8,4,FMID-Egin Basin,Atraton,Ground Water,Upper Valley ,0,ug/L,,Pre
75149,8/4/2021,2021,8,4,FMID-Egin Basin,Prometon,Ground Water,Upper Valley ,0,ug/L,,Pre
75150,8/4/2021,2021,8,4,FMID-Egin Basin,"2,3-Dichlorobiphenyl",Ground Water,Upper Valley ,0,ug/L,,Pre
75151,8/4/2021,2021,8,4,FMID-Egin Basin,DCPA,Ground Water,Upper Valley ,0,ug/L,,Pre
75152,8/4/2021,2021,8,4,FMID-Egin Basin,DCPA,Ground Water,Upper Valley ,0,ug/L,,Pre
75153,8/4/2021,2021,8,4,FMID-Egin Basin,Chlorothalonil,Ground Water,Upper Valley ,0,ug/L,,Pre
75154,8/4/2021,2021,8,4,FMID-Egin Basin,"Benzo(g,h,i)perylene",Ground Water,Upper Valley ,0,ug/L,,Pre
75155,8/4/2021,2021,8,4,FMID-Egin Basin,Atrazine,Ground Water,Upper Valley ,0,ug/L,3,Pre
75156,8/4/2021,2021,8,4,FMID-Egin Basin,Dicamba,Ground Water,Upper Valley ,0,ug/L,,Pre
75157,8/4/2021,2021,8,4,FMID-Egin Basin,Picloram,Ground Water,Upper Valley ,0,ug/L,500,Pre
75158,8/4/2021,2021,8,4,FMID-Egin Basin,Propachlor,Ground Water,Upper Valley ,0,ug/L,,Pre
75159,8/4/2021,2021,8,4,FMID-Egin Basin,Vernolate,Ground Water,Upper Valley ,0,ug/L,,Pre
75160,8/4/2021,2021,8,4,FMID-Egin Basin,"Indeno(1,2,3-cd)pyrene",Ground Water,Upper Valley ,0,ug/L,,Pre
75161,8/4/2021,2021,8,4,FMID-Egin Basin,Butylate,Ground Water,Upper Valley ,0,ug/L,,Pre
75162,8/4/2021,2021,8,4,FMID-Egin Basin,Benzo(b)fluoranthene,Ground Water,Upper Valley ,0,ug/L,,Pre
75163,8/4/2021,2021,8,4,FMID-Egin Basin,2-Chlorobiphenyl,Ground Water,Upper Valley ,0,ug/L,,Pre
75164,8/4/2021,2021,8,4,FMID-Egin Basin,Benzo(k)fluoranthene,Ground Water,Upper Valley ,0,ug/L,,Pre
75165,8/4/2021,2021,8,4,FMID-Egin Basin,Acenaphthylene,Ground Water,Upper Valley ,0,ug/L,,Pre
75166,8/4/2021,2021,8,4,FMID-Egin Basin,Metribuzin,Ground Water,Upper Valley ,0,ug/L,,Pre
75167,8/4/2021,2021,8,4,FMID-Egin Basin,Cyanazine,Ground Water,Upper Valley ,0,ug/L,,Pre
75168,8/4/2021,2021,8,4,FMID-Egin Basin,Chrysene,Ground Water,Upper Valley ,0,ug/L,,Pre
75169,8/4/2021,2021,8,4,FMID-Egin Basin,Molinate,Ground Water,Upper Valley ,0,ug/L,,Pre
75170,8/4/2021,2021,8,4,FMID-Egin Basin,Butachlor,Ground Water,Upper Valley ,0,ug/L,,Pre
75171,8/4/2021,2021,8,4,FMID-Egin Basin,Pronamide,Ground Water,Upper Valley ,0,ug/L,,Pre
75172,8/4/2021,2021,8,4,FMID-Egin Basin,"2,2'4,4'-Tetrachlorobiphenyl",Ground Water,Upper Valley ,0,ug/L,,Pre
75173,8/4/2021,2021,8,4,FMID-Egin Basin,Bentazon,Ground Water,Upper Valley ,0,ug/L,,Pre
75174,8/4/2021,2021,8,4,FMID-Egin Basin,Etridiazole,Ground Water,Upper Valley ,0,ug/L,,Pre
75175,8/4/2021,2021,8,4,FMID-Egin Basin,Chloroneb,Ground Water,Upper Valley ,0,ug/L,,Pre
75176,8/4/2021,2021,8,4,FMID-Egin Basin,Norflurazon,Ground Water,Upper Valley ,0,ug/L,,Pre
75177,8/4/2021,2021,8,4,FMID-Egin Basin,Chloropyrifos (Dursban),Ground Water,Upper Valley ,0,ug/L,,Pre
75178,8/4/2021,2021,8,4,FMID-Egin Basin,Aldrin,Ground Water,Upper Valley ,0,ug/L,,Pre
75179,8/4/2021,2021,8,4,FMID-Egin Basin,Bromacil,Ground Water,Upper Valley ,0,ug/L,,Pre
75180,8/4/2021,2021,8,4,FMID-Egin Basin,alpha-BHC,Ground Water,Upper Valley ,0,ug/L,,Pre
75181,8/4/2021,2021,8,4,FMID-Egin Basin,beta-BHC,Ground Water,Upper Valley ,0,ug/L,,Pre
75182,8/4/2021,2021,8,4,FMID-Egin Basin,delta-BHC,Ground Water,Upper Valley ,0,ug/L,,Pre
75183,8/4/2021,2021,8,4,FMID-Egin Basin,Endosulfan II,Ground Water,Upper Valley ,0,ug/L,,Pre
75184,8/4/2021,2021,8,4,FMID-Egin Basin,Diazinon,Ground Water,Upper Valley ,0,ug/L,,Pre
75185,8/4/2021,2021,8,4,FMID-Egin Basin,Tebuthiuron,Ground Water,Upper Valley ,0,ug/L,,Pre
75186,8/4/2021,2021,8,4,FMID-Egin Basin,trans-Nonachlor-chlordane,Ground Water,Upper Valley ,0,ug/L,,Pre
75187,8/4/2021,2021,8,4,FMID-Egin Basin,"2,2',3,3'4,5',6,6'-Octachlorob",Ground Water,Upper Valley ,0,ug/L,,Pre
75188,8/4/2021,2021,8,4,FMID-Egin Basin,Tricyclazole (Beam),Ground Water,Upper Valley ,0,ug/L,,Pre
75189,8/4/2021,2021,8,4,FMID-Egin Basin,Triadimefon,Ground Water,Upper Valley ,0,ug/L,,Pre
75190,8/4/2021,2021,8,4,FMID-Egin Basin,"4,4'-DDT",Ground Water,Upper Valley ,0,ug/L,,Pre
75191,8/4/2021,2021,8,4,FMID-Egin Basin,Benzo(a)pyrene,Ground Water,Upper Valley ,0,ug/L,0.2,Pre
75192,8/4/2021,2021,8,4,FMID-Egin Basin,Acifluorfen,Ground Water,Upper Valley ,0,ug/L,,Pre
75193,8/4/2021,2021,8,4,FMID-Egin Basin,"3,5-Dichlorobenzoic acid",Ground Water,Upper Valley ,0,ug/L,,Pre
